product,year_range,supplier_group,total_volume
abs_esc,2005-2010,ADVICS,920
abs_esc,2011-2015,ADVICS,4660
abs_esc,2011-2015,Aisin,440
abs_esc,2011-2015,"Beijing Asia-Pacific Automobile Chassis System Co., Ltd.",1276
abs_esc,2011-2015,Beijing West Industries,8838
abs_esc,2011-2015,BMW,172
abs_esc,2011-2015,Bosch,48934
abs_esc,2011-2015,Continental,23024
abs_esc,2011-2015,Denso,861
abs_esc,2011-2015,Hitachi,4650
abs_esc,2011-2015,HL Mando,2926
abs_esc,2011-2015,Hyundai,508
abs_esc,2011-2015,"Lucas Varity Langzhong Brake Co., Ltd. (LVLB)",184
abs_esc,2011-2015,SAIC Motor Group,188
abs_esc,2011-2015,Toyota,756
abs_esc,2011-2015,"Veoneer (China) Co., Ltd. (Formerly Autoliv (China) Electronics Co., Ltd.)",517
abs_esc,2011-2015,"Wanxiang Precision Industry Jiangsu Co., Ltd.",641
abs_esc,2011-2015,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",1155
abs_esc,2011-2015,ZF,12420
abs_esc,2011-2015,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",4576
abs_esc,2011-2015,"Zhejiang Wanxiang Precision Industry Co., Ltd. (Formerly Zhejiang Wanxiang Automobile Bearing Co., Ltd.)",453
abs_esc,2016-2020,ADVICS,55690
abs_esc,2016-2020,Aisin,9967
abs_esc,2016-2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",378
abs_esc,2016-2020,BAIC,972
abs_esc,2016-2020,"Beijing Asia-Pacific Automobile Chassis System Co., Ltd.",405
abs_esc,2016-2020,Beijing West Industries,65533
abs_esc,2016-2020,Benz,812
abs_esc,2016-2020,"Bethel Automotive Safety Systems Co., Ltd.",4344
abs_esc,2016-2020,BMTS Technology GmbH & Co. KG (Formerly Bosch MAHLE Turbo Systems GmbH & Co. KG),1438
abs_esc,2016-2020,BMW,419
abs_esc,2016-2020,Bosch,573248
abs_esc,2016-2020,"Changchun Fawer-IHI Turbo Co., Ltd.",478
abs_esc,2016-2020,Continental,313680
abs_esc,2016-2020,Denso,7589
abs_esc,2016-2020,"Dias Automotive Electronic Systems Co., Ltd.",560
abs_esc,2016-2020,Dongfeng,736
abs_esc,2016-2020,Garrett Motion,849
abs_esc,2016-2020,Hella,1875
abs_esc,2016-2020,Hitachi,43608
abs_esc,2016-2020,HL Mando,45333
abs_esc,2016-2020,Hyundai,1600
abs_esc,2016-2020,"Jiangsu Mobis Automotive Parts Co., Ltd.",544
abs_esc,2016-2020,Ruili,1539
abs_esc,2016-2020,Tesla,409
abs_esc,2016-2020,Toyota,7868
abs_esc,2016-2020,"United Automotive Electronic Systems Co., Ltd.",716
abs_esc,2016-2020,"Veoneer (China) Co., Ltd. (Formerly Autoliv (China) Electronics Co., Ltd.)",1291
abs_esc,2016-2020,"Wuhu Bethel Electronic Control System Co., Ltd.",1514
abs_esc,2016-2020,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",13915
abs_esc,2016-2020,Youfin,16418
abs_esc,2016-2020,ZF,97246
abs_esc,2016-2020,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",24978
abs_esc,2016-2020,"Zhejiang Wanxiang Precision Industry Co., Ltd. (Formerly Zhejiang Wanxiang Automobile Bearing Co., Ltd.)",20207
abs_esc,2021-2025,AAPICO,637
abs_esc,2021-2025,ADVICS,152736
abs_esc,2021-2025,Aisin,3385
abs_esc,2021-2025,Alfred Teves Brake Systems (Pty) Ltd.,732
abs_esc,2021-2025,"Anji Asia-pacific Brake Systems Co., Ltd.",503
abs_esc,2021-2025,"Bebest (Jiangsu) Automobile Technology Co., Ltd.",1786
abs_esc,2021-2025,"Beijing Asia-Pacific Automobile Chassis System Co., Ltd.",587
abs_esc,2021-2025,Beijing West Industries,36811
abs_esc,2021-2025,"Bethel Automotive Safety Systems Co., Ltd.",982
abs_esc,2021-2025,Bosch,572735
abs_esc,2021-2025,Continental,260600
abs_esc,2021-2025,"Dalian Demaishi Precision Technology Co., Ltd.",2034
abs_esc,2021-2025,Denso,3944
abs_esc,2021-2025,"Dias Automotive Electronic Systems Co., Ltd.",8133
abs_esc,2021-2025,Exro Technologies - Dandenong South (Formerly SEA Electric Pty Ltd.),1709
abs_esc,2021-2025,"Figure Intelligent Technology Co., Ltd.",7962
abs_esc,2021-2025,FinDreams,19648
abs_esc,2021-2025,"Global Technology Co., Ltd.",10032
abs_esc,2021-2025,Guangzhou,190
abs_esc,2021-2025,Hefei,755
abs_esc,2021-2025,Hitachi,19619
abs_esc,2021-2025,HL Mando,49204
abs_esc,2021-2025,Hyundai,8520
abs_esc,2021-2025,"Jiangsu VCS Automotive Technology Co., Ltd.",378
abs_esc,2021-2025,"KESENS Power Technology (Jiaxing) Co., Ltd.",610
abs_esc,2021-2025,"Lucas Varity Langzhong Brake Co., Ltd. (LVLB)",627
abs_esc,2021-2025,Mobis,5176
abs_esc,2021-2025,"NASN Automotive Electronics Co., Ltd.",19676
abs_esc,2021-2025,Nifco Inc.,386
abs_esc,2021-2025,NPP ITELMA LLC - Kostroma Plant,1423
abs_esc,2021-2025,Rongtai Industrial Development Le?n S. de R.L. de C.V.,1079
abs_esc,2021-2025,Ruili,20674
abs_esc,2021-2025,SAIC Motor Group,9118
abs_esc,2021-2025,"Shanghai LEEKR Technology Co., Ltd.",5318
abs_esc,2021-2025,"Shanghai Trugo Automotive Technology Co., Ltd.",9817
abs_esc,2021-2025,"Shanghai Tsingdu Automotive Technology Co., Ltd.",1317
abs_esc,2021-2025,"Taiwan Atecx Auto Parts Co., Ltd. (Formerly ADVICS Taiwan Automotive Parts Co., Ltd.)",985
abs_esc,2021-2025,Tesla,352
abs_esc,2021-2025,Toyota,902
abs_esc,2021-2025,Trinova,20430
abs_esc,2021-2025,"Trugo Automotive Technology (Jiangsu) Co., Ltd.",7379
abs_esc,2021-2025,Tuopu,769
abs_esc,2021-2025,"United Automotive Electronic Systems Co., Ltd.",985
abs_esc,2021-2025,Vitesco,1359
abs_esc,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",61777
abs_esc,2021-2025,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",4788
abs_esc,2021-2025,Youfin,19843
abs_esc,2021-2025,ZF,79108
abs_esc,2021-2025,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",16356
abs_esc,2021-2025,"Zhejiang Shuangli Automobile Intelligent Technology Co., Ltd.",4594
abs_esc,2021-2025,"Zhejiang Vie Science & Technology Co., Ltd.",1856
abs_esc,2021-2025,"Zhejiang Wan 'an Zhiyu Automobile Control System Co., Ltd.(Formerly Zhejiang Zhuji Wanbao Machinery Co., Ltd.)",146
abs_esc,2021-2025,"Zhejiang Wanxiang Precision Industry Co., Ltd. (Formerly Zhejiang Wanxiang Automobile Bearing Co., Ltd.)",3292
abs_esc,2021-2025,"Zhejiang Zhixuanxing Automotive Components Co., Ltd.",848
automated_manual_transmission,2005-2010,Aisin,5463
automated_manual_transmission,2005-2010,BorgWarner,472
automated_manual_transmission,2005-2010,Marelli,2111
automated_manual_transmission,2011-2015,Aisin,10289
automated_manual_transmission,2011-2015,Aptiv,350
automated_manual_transmission,2011-2015,AvtoVAZ,2867
automated_manual_transmission,2011-2015,BorgWarner,831
automated_manual_transmission,2011-2015,Dana Graziano S.R.L. (Formerly Oerlikon Graziano S.p.A.),3167
automated_manual_transmission,2011-2015,Detroit Diesel Corporation,1246
automated_manual_transmission,2011-2015,FPT Industrial S.p.A.,4104
automated_manual_transmission,2011-2015,"Hunan Jisheng International Power Transmission System Co., Ltd.",465
automated_manual_transmission,2011-2015,Isuzu,1086
automated_manual_transmission,2011-2015,Magna,606
automated_manual_transmission,2011-2015,Marelli,11655
automated_manual_transmission,2011-2015,Maruti Suzuki,1306
automated_manual_transmission,2011-2015,Nemak,1268
automated_manual_transmission,2011-2015,Peugeot,396
automated_manual_transmission,2011-2015,PSA Peugeot Citroen,11358
automated_manual_transmission,2011-2015,Ryobi,9030
automated_manual_transmission,2011-2015,Sakurai Ltd.,792
automated_manual_transmission,2011-2015,"Shandong Disheng Transmission Co., Ltd.",999
automated_manual_transmission,2011-2015,Suzuki,1771
automated_manual_transmission,2011-2015,Xtrac Ltd,908
automated_manual_transmission,2011-2015,ZF,11081
automated_manual_transmission,2016-2020,Aisin,25944
automated_manual_transmission,2016-2020,Aptiv,996
automated_manual_transmission,2016-2020,ATA Casting Technology,1953
automated_manual_transmission,2016-2020,Dumarey Powerglide Strasbourg SAS (Formerly Punch Powerglide Strasbourg SAS),1470
automated_manual_transmission,2016-2020,"Hunan Jisheng International Power Transmission System Co., Ltd.",2438
automated_manual_transmission,2016-2020,Hyundai,4230
automated_manual_transmission,2016-2020,Magneti Marelli,4189
automated_manual_transmission,2016-2020,Marelli,2605
automated_manual_transmission,2016-2020,SAIC Motor Group,3954
automated_manual_transmission,2016-2020,Shengrui,1133
automated_manual_transmission,2016-2020,Suzuki,2110
automated_manual_transmission,2016-2020,Takshi Auto Components Pvt. Ltd.,209
automated_manual_transmission,2016-2020,"Tangshan Aisin Gear Co., Ltd.",267
automated_manual_transmission,2016-2020,ZF,9295
automated_manual_transmission,2021-2025,Aisin,10557
automated_manual_transmission,2021-2025,GAC Group,4726
automated_manual_transmission,2021-2025,Hyundai,1253
automated_manual_transmission,2021-2025,Magneti Marelli,8560
automated_manual_transmission,2021-2025,Volvo,1136
automated_manual_transmission,2021-2025,ZF,1602
automatic_transmission_(at),2005-2010,Aisin,25165
automatic_transmission_(at),2005-2010,JATCO,9585
automatic_transmission_(at),2005-2010,Metaldyne,279
automatic_transmission_(at),2005-2010,Stant Corporation,967
automatic_transmission_(at),2005-2010,Valeo,682
automatic_transmission_(at),2011-2015,Aikitec Autoparts Foshan,6731
automatic_transmission_(at),2011-2015,Aisin,84798
automatic_transmission_(at),2011-2015,Beijing,788
automatic_transmission_(at),2011-2015,BorgWarner,1679
automatic_transmission_(at),2011-2015,Chrysler,4833
automatic_transmission_(at),2011-2015,Daihatsu,13443
automatic_transmission_(at),2011-2015,Dana Incorporated (Formerly Dana Holding Corporation),645
automatic_transmission_(at),2011-2015,"DL Motors Co., Ltd.",8346
automatic_transmission_(at),2011-2015,Dongan,4997
automatic_transmission_(at),2011-2015,Dowlais Group plc,600
automatic_transmission_(at),2011-2015,FCC,5744
automatic_transmission_(at),2011-2015,Federal-Mogul,255
automatic_transmission_(at),2011-2015,Georg Fischer AG,1456
automatic_transmission_(at),2011-2015,GM,6366
automatic_transmission_(at),2011-2015,Honda,18050
automatic_transmission_(at),2011-2015,"Hunan Jisheng International Power Transmission System Co., Ltd.",3687
automatic_transmission_(at),2011-2015,Huron Inc.,808
automatic_transmission_(at),2011-2015,Hyundai,33461
automatic_transmission_(at),2011-2015,JATCO,58228
automatic_transmission_(at),2011-2015,Keystone Powdered Metal Company,204
automatic_transmission_(at),2011-2015,MacLean-Fogg,932
automatic_transmission_(at),2011-2015,Magna,414
automatic_transmission_(at),2011-2015,Marelli,1794
automatic_transmission_(at),2011-2015,Mazda,8629
automatic_transmission_(at),2011-2015,Metaldyne,8643
automatic_transmission_(at),2011-2015,Pancon MIE (Formerly Sunstone Components Group),553
automatic_transmission_(at),2011-2015,Schaeffler,964
automatic_transmission_(at),2011-2015,"Shandong Disheng Transmission Co., Ltd.",132
automatic_transmission_(at),2011-2015,Shengrui,1221
automatic_transmission_(at),2011-2015,Stackpole International,883
automatic_transmission_(at),2011-2015,Stant Corporation,666
automatic_transmission_(at),2011-2015,Subaru,5090
automatic_transmission_(at),2011-2015,Suzuki,195
automatic_transmission_(at),2011-2015,Toyota,6932
automatic_transmission_(at),2011-2015,Valeo,143
automatic_transmission_(at),2011-2015,ZF,76074
automatic_transmission_(at),2011-2015,"Zhejiang Xuanfu Automatic Transmission Co., Ltd.",1044
automatic_transmission_(at),2016-2020,Aisin,92195
automatic_transmission_(at),2016-2020,AISIN,118
automatic_transmission_(at),2016-2020,Allison Transmission,3247
automatic_transmission_(at),2016-2020,Anusham Automotive India Private Limited,644
automatic_transmission_(at),2016-2020,BorgWarner,624
automatic_transmission_(at),2016-2020,COHLINE GmbH,783
automatic_transmission_(at),2016-2020,Daihatsu,1812
automatic_transmission_(at),2016-2020,Dana Incorporated (Formerly Dana Holding Corporation),5123
automatic_transmission_(at),2016-2020,Denso,431
automatic_transmission_(at),2016-2020,FCC,13465
automatic_transmission_(at),2016-2020,"Fine Sinter Co., Ltd.",567
automatic_transmission_(at),2016-2020,Ford,2791
automatic_transmission_(at),2016-2020,Georg Fischer AG,351
automatic_transmission_(at),2016-2020,GM,2694
automatic_transmission_(at),2016-2020,Hoerbiger,844
automatic_transmission_(at),2016-2020,Honda,1359
automatic_transmission_(at),2016-2020,Hyundai,18661
automatic_transmission_(at),2016-2020,JATCO,26977
automatic_transmission_(at),2016-2020,"Keihin Seimitsu Kogyo Co., Ltd.",659
automatic_transmission_(at),2016-2020,Keystone Powdered Metal Company,2909
automatic_transmission_(at),2016-2020,Kia,262
automatic_transmission_(at),2016-2020,KSM Castings Group GmbH,991
automatic_transmission_(at),2016-2020,Linamar,1610
automatic_transmission_(at),2016-2020,Mazda,7442
automatic_transmission_(at),2016-2020,Metaldyne,2513
automatic_transmission_(at),2016-2020,Musashi,3651
automatic_transmission_(at),2016-2020,Ryobi,1009
automatic_transmission_(at),2016-2020,SAGW,737
automatic_transmission_(at),2016-2020,SAIC Motor Group,383
automatic_transmission_(at),2016-2020,"Sambo Motors Co., Ltd.",1951
automatic_transmission_(at),2016-2020,"Samkee Corp. (Formerly Samkee Automotive Co., Ltd.)",2044
automatic_transmission_(at),2016-2020,Schaeffler,1463
automatic_transmission_(at),2016-2020,Shengrui,4493
automatic_transmission_(at),2016-2020,Star Assembly SRL,1808
automatic_transmission_(at),2016-2020,Toyota,2877
automatic_transmission_(at),2016-2020,ZF,116251
automatic_transmission_(at),2021-2025,Aisin,60458
automatic_transmission_(at),2021-2025,AISIN,4980
automatic_transmission_(at),2021-2025,Allison Transmission,5703
automatic_transmission_(at),2021-2025,"American Axle & Manufacturing Holdings, Inc.",1894
automatic_transmission_(at),2021-2025,ARaymond France SAS,163
automatic_transmission_(at),2021-2025,ATA Casting Technology,1964
automatic_transmission_(at),2021-2025,BluE Nexus Corporation,3043
automatic_transmission_(at),2021-2025,BorgWarner,2010
automatic_transmission_(at),2021-2025,Bosch,644
automatic_transmission_(at),2021-2025,Chrysler,1060
automatic_transmission_(at),2021-2025,Dongan,5708
automatic_transmission_(at),2021-2025,ElringKlinger,552
automatic_transmission_(at),2021-2025,Endurance Technologies Ltd.,2765
automatic_transmission_(at),2021-2025,"F.C.C. Co., Ltd.",1537
automatic_transmission_(at),2021-2025,FCC,2911
automatic_transmission_(at),2021-2025,Foma S.p.A.,2298
automatic_transmission_(at),2021-2025,Foton,750
automatic_transmission_(at),2021-2025,GAC Group,4361
automatic_transmission_(at),2021-2025,Georg Fischer AG,9562
automatic_transmission_(at),2021-2025,"GF Casting Solutions Kunshan Co., Ltd.",7130
automatic_transmission_(at),2021-2025,Gibbs Die Casting Corporation,1530
automatic_transmission_(at),2021-2025,GKN,1105
automatic_transmission_(at),2021-2025,GM,2606
automatic_transmission_(at),2021-2025,"Guangdong Hongtu Technology (Holdings) Co., Ltd.",409
automatic_transmission_(at),2021-2025,Hirosei (Thailand) Ltd.,2617
automatic_transmission_(at),2021-2025,"Hiroshima Seimitsu Kogyo Co., Ltd.",3065
automatic_transmission_(at),2021-2025,Hoerbiger,990
automatic_transmission_(at),2021-2025,"Hwasin Precision Co.,Ltd.",579
automatic_transmission_(at),2021-2025,Hyundai,24898
automatic_transmission_(at),2021-2025,JATCO,19037
automatic_transmission_(at),2021-2025,"Jiaxing KEM Electromagnetic Technology Co., Ltd.",5048
automatic_transmission_(at),2021-2025,KATE LLC,622
automatic_transmission_(at),2021-2025,"Keihin Seimitsu Kogyo Co., Ltd.",1432
automatic_transmission_(at),2021-2025,KSM Castings Group GmbH,487
automatic_transmission_(at),2021-2025,"Kyushu Yanagawa Seiki Co., Ltd.",740
automatic_transmission_(at),2021-2025,MacLean-Fogg,1067
automatic_transmission_(at),2021-2025,Magna,583
automatic_transmission_(at),2021-2025,Marelli,949
automatic_transmission_(at),2021-2025,Mazda,1987
automatic_transmission_(at),2021-2025,Mubea,832
automatic_transmission_(at),2021-2025,Musashi,5124
automatic_transmission_(at),2021-2025,"Nanjing Chervon Auto Precision Technology Co., Ltd.",581
automatic_transmission_(at),2021-2025,Nemak,1413
automatic_transmission_(at),2021-2025,Ningbo Shenglong Group,25906
automatic_transmission_(at),2021-2025,"Ningbo Shuanglin Auto Parts Co., Ltd.",463
automatic_transmission_(at),2021-2025,Ningbo Xusheng Group,2214
automatic_transmission_(at),2021-2025,Ondo,8903
automatic_transmission_(at),2021-2025,Renault - Sevilla Plant,2277
automatic_transmission_(at),2021-2025,Rollax GmbH & Co. KG,1757
automatic_transmission_(at),2021-2025,Ryobi,1758
automatic_transmission_(at),2021-2025,SAGW,533
automatic_transmission_(at),2021-2025,Schaeffler,883
automatic_transmission_(at),2021-2025,Shengrui,1358
automatic_transmission_(at),2021-2025,"Shiyan Tenneco Engine Components Co., Ltd. (Formerly Federal-Mogul Dong Feng (Shiyan) Engine Components Co., Ltd.)",963
automatic_transmission_(at),2021-2025,Standard-Metallwerke GmbH,1542
automatic_transmission_(at),2021-2025,Star Assembly SRL,772
automatic_transmission_(at),2021-2025,Tremec Corporation,841
automatic_transmission_(at),2021-2025,Vibracoustic,860
automatic_transmission_(at),2021-2025,Voith GmbH & Co. KGaA,4157
automatic_transmission_(at),2021-2025,"Woosu AMS Co., Ltd.  (Formerly Woosu Automotive Co., Ltd.)",3657
automatic_transmission_(at),2021-2025,ZF,99299
automatic_transmission_(at),2021-2025,"Zhejiang Meili High Technology Co., Ltd.",993
automatic_transmission_(at),2021-2025,"Zhejiang Zomax Transmission Co., Ltd.",8512
camshaft,2005-2010,CWC Textron,948
camshaft,2005-2010,Dayco,383
camshaft,2005-2010,Estas Eksantrik San. Ve Tic. A.S.,2334
camshaft,2005-2010,Federal-Mogul,899
camshaft,2005-2010,Kautex,8428
camshaft,2005-2010,MAHLE,6157
camshaft,2005-2010,Metal Powder Products LLC,2830
camshaft,2005-2010,Neumayer Tekfor GmbH,1853
camshaft,2005-2010,thyssenkrupp,4180
camshaft,2005-2010,thyssenKrupp,5522
camshaft,2011-2015,Aichi,8272
camshaft,2011-2015,Aisin,417
camshaft,2011-2015,Aptiv,930
camshaft,2011-2015,ASIMCO (Nanjing) Limited (Formerly ASIMCO (Beijing) Limited),1973
camshaft,2011-2015,BEPC,14049
camshaft,2011-2015,BorgWarner,624
camshaft,2011-2015,"Brother Precision Ind. Co., Ltd.",12757
camshaft,2011-2015,"Changchun NOK-Freudenberg Oil seal Co., Ltd.",522
camshaft,2011-2015,"Chongqing Huafu Industry Co., Ltd.",937
camshaft,2011-2015,CWC Textron,11327
camshaft,2011-2015,Daihatsu,30639
camshaft,2011-2015,Dana Incorporated (Formerly Dana Holding Corporation),342
camshaft,2011-2015,"DL Motors Co., Ltd.",5333
camshaft,2011-2015,Dongfeng,1328
camshaft,2011-2015,Estas Eksantrik San. Ve Tic. A.S.,723
camshaft,2011-2015,Federal-Mogul,4760
camshaft,2011-2015,Freudenberg Sealing Technologies,19461
camshaft,2011-2015,GAC Group,753
camshaft,2011-2015,"GuangDong PaiSheng Intelligent Technology Co.,Ltd. (Formerly Guangdong Hongteo Technology Co., Ltd.)",551
camshaft,2011-2015,Honda,1949
camshaft,2011-2015,"IT Forging (Thailand) Co., Ltd.",1043
camshaft,2011-2015,JTEKT,326
camshaft,2011-2015,Kautex,4784
camshaft,2011-2015,Kitagawa,100
camshaft,2011-2015,Linamar,3616
camshaft,2011-2015,MAHLE,23654
camshaft,2011-2015,Mazda,7652
camshaft,2011-2015,Metal Powder Products LLC,5515
camshaft,2011-2015,Miba AG,277
camshaft,2011-2015,Motor Super,1476
camshaft,2011-2015,Musashi,8689
camshaft,2011-2015,Neumayer Tekfor GmbH,5363
camshaft,2011-2015,Ningbo Shenglong Group,7009
camshaft,2011-2015,Nissan,15845
camshaft,2011-2015,Odenwald-Chemie GmbH,495
camshaft,2011-2015,PMG,653
camshaft,2011-2015,Riken,59852
camshaft,2011-2015,Ryobi,906
camshaft,2011-2015,"Sakura Metal Industry Co., Ltd.",4121
camshaft,2011-2015,Shanghai Hezhong Auto Parts Factory.,900
camshaft,2011-2015,"Shanghai Sandmann Foundry Co., Ltd.",2817
camshaft,2011-2015,thyssenkrupp,6748
camshaft,2011-2015,thyssenKrupp,30056
camshaft,2011-2015,Toyota,38729
camshaft,2011-2015,ZF,9793
camshaft,2016-2020,Aichi,769
camshaft,2016-2020,Aisin,3535
camshaft,2016-2020,BOGE Elastmetall GmbH,572
camshaft,2016-2020,"Changchun NOK-Freudenberg Oil seal Co., Ltd.",257
camshaft,2016-2020,Chengdu Xiling Power Science & Technology Incorporated Company,17724
camshaft,2016-2020,"Chongqing Xiyuan Camshaft Co., Ltd.",2614
camshaft,2016-2020,Daihatsu,10765
camshaft,2016-2020,Dana India Pvt. Ltd.,822
camshaft,2016-2020,Dongfeng,10237
camshaft,2016-2020,"DR Axion Co., Ltd.",2085
camshaft,2016-2020,Freudenberg Sealing Technologies,8270
camshaft,2016-2020,GAC Group,3263
camshaft,2016-2020,Hitachi,7509
camshaft,2016-2020,"IT Forging (Thailand) Co., Ltd.",5573
camshaft,2016-2020,Jiangxi,3680
camshaft,2016-2020,KACO GmbH + Co. KG,533
camshaft,2016-2020,KSM Castings Group GmbH,1820
camshaft,2016-2020,KYB,7791
camshaft,2016-2020,Linamar,4918
camshaft,2016-2020,MAHLE,26068
camshaft,2016-2020,Metal Powder Products LLC,2907
camshaft,2016-2020,"MS Motorservice Asia Pacific Co., Ltd.",314
camshaft,2016-2020,Musashi,8556
camshaft,2016-2020,"NPR of America, Inc.",807
camshaft,2016-2020,Otics,54099
camshaft,2016-2020,PCL,2549
camshaft,2016-2020,PMG,308
camshaft,2016-2020,Riken,6355
camshaft,2016-2020,SAIC Motor Group,5385
camshaft,2016-2020,Schaeffler,233
camshaft,2016-2020,"TBKK (Thailand) Co., Ltd.",1344
camshaft,2016-2020,"Thai NOK Co., Ltd.",39791
camshaft,2016-2020,thyssenkrupp,8358
camshaft,2016-2020,thyssenKrupp,17628
camshaft,2016-2020,ZF,707
camshaft,2021-2025,"ASD Automotive Components (Tianjin) Co., Ltd. (Formerly ASIMCO Automotive Components (Tianjin) Co., Ltd. )",905
camshaft,2021-2025,"Brother Precision Ind. Co., Ltd.",1024
camshaft,2021-2025,Daihatsu,29962
camshaft,2021-2025,Dongfeng,5964
camshaft,2021-2025,ElringKlinger,656
camshaft,2021-2025,Endurance Technologies Ltd.,1246
camshaft,2021-2025,Freudenberg Sealing Technologies,4145
camshaft,2021-2025,Guangzhou,2216
camshaft,2021-2025,"Hwasin Precision Co.,Ltd.",802
camshaft,2021-2025,"IT Forging (Thailand) Co., Ltd.",1422
camshaft,2021-2025,KSM Castings Group GmbH,594
camshaft,2021-2025,"Lee Won Precision Co.,Ltd.",4053
camshaft,2021-2025,MAHLE,10776
camshaft,2021-2025,Musashi,2176
camshaft,2021-2025,Novares (Formerly Mecaplast S.A.M.),914
camshaft,2021-2025,Otics,75585
camshaft,2021-2025,P.C.S. Machine Group Holding PCL,795
camshaft,2021-2025,PCL,43882
camshaft,2021-2025,Riken,13289
camshaft,2021-2025,Ryobi,7238
camshaft,2021-2025,Schaeffler,1039
camshaft,2021-2025,"Siam NPR Co., Ltd.",609
camshaft,2021-2025,"TBKK (Thailand) Co., Ltd.",934
camshaft,2021-2025,"Thai NOK Co., Ltd.",13659
catalytic_converter,2011-2015,"AiJin Automobile Exhaust Systems (Tianjin) Co., Ltd.",773
catalytic_converter,2011-2015,Airui,209
catalytic_converter,2011-2015,Aptiv,843
catalytic_converter,2011-2015,"Baoding Yima Auto Parts Manufacturing Co., Ltd.",370
catalytic_converter,2011-2015,BASF Catalysts,6100
catalytic_converter,2011-2015,Benteler,226
catalytic_converter,2011-2015,BYD,2607
catalytic_converter,2011-2015,CATARC,5150
catalytic_converter,2011-2015,Chery,956
catalytic_converter,2011-2015,Chongqing Changan,5262
catalytic_converter,2011-2015,"Chongqing Hiter Automotive Exhaust Systems Co., Ltd.",1065
catalytic_converter,2011-2015,Continental,1999
catalytic_converter,2011-2015,DFSK,439
catalytic_converter,2011-2015,Ebersp?cher Gruppe GmbH & Co. KG,6980
catalytic_converter,2011-2015,Faurecia,18096
catalytic_converter,2011-2015,Forvia,11154
catalytic_converter,2011-2015,Friedrich Boysen GmbH & Co. KG,4564
catalytic_converter,2011-2015,"Fujian Zhaori Environmental Science and Technology Development Co., Ltd.",1480
catalytic_converter,2011-2015,Futaba,745
catalytic_converter,2011-2015,Great Wall,326
catalytic_converter,2011-2015,"Hangzhou Jiantai Machinery Co., Ltd.",828
catalytic_converter,2011-2015,Hebei Changan,544
catalytic_converter,2011-2015,"Japhl Powertrain Systems Co., Ltd.",452
catalytic_converter,2011-2015,Johnson Matthey,966
catalytic_converter,2011-2015,Katcon,2471
catalytic_converter,2011-2015,"Kunming Sino-Platinum Metals Catalyst Co., Ltd.",1433
catalytic_converter,2011-2015,MagMarelli Sosnowiec Poland Sp. z o.o. (Formerly Magneti Marelli Poland Sp.z.o.o.),982
catalytic_converter,2011-2015,Marelli,6016
catalytic_converter,2011-2015,"Nanjing Hirotec Co., Ltd.",635
catalytic_converter,2011-2015,"Ningbo Kesen Exhaust Gas Cleaner Manufacturing Co., Ltd.",1126
catalytic_converter,2011-2015,Purem,1173
catalytic_converter,2011-2015,"Sakamoto Industry Co., Ltd.",596
catalytic_converter,2011-2015,Sango,7447
catalytic_converter,2011-2015,Sejong,2966
catalytic_converter,2011-2015,"Shanghai Lianming Machinery Co., Ltd.",609
catalytic_converter,2011-2015,"Shanghai Tenneco Exhaust System Co., Ltd.",2431
catalytic_converter,2011-2015,"Sichuan Mianyang Huayuan Hangsheng Environmental Protection Technology Co., Ltd. (Formerly Sichuan Mianyang Huayuan Lixing Environmental Protection Technology Co., Ltd.)",896
catalytic_converter,2011-2015,"Sichuan Science City Jiangtai Electronics Co., Ltd.",606
catalytic_converter,2011-2015,SJG Sejung,322
catalytic_converter,2011-2015,SKH Magneti Marelli Exhaust Systems Pvt. Ltd.,391
catalytic_converter,2011-2015,Tenneco,6616
catalytic_converter,2011-2015,Tokyo Roki,1082
catalytic_converter,2011-2015,Toyota,584
catalytic_converter,2011-2015,Umicore,208
catalytic_converter,2011-2015,Volkswagen,2131
catalytic_converter,2011-2015,"Wuxi Weifu Environmental Catalysts Co., Ltd.",6168
catalytic_converter,2011-2015,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",4338
catalytic_converter,2011-2015,"Yungjin Co., Ltd.",246
catalytic_converter,2011-2015,Yutaka,3553
catalytic_converter,2011-2015,"Zhejiang Dafeng Automobile Technology Co., Ltd.",810
catalytic_converter,2011-2015,"Zhejiang Motorbacs Technology Co., Ltd. (Formerly Zhejiang Motorbacs Autoparts Co., Ltd.)",1456
catalytic_converter,2016-2020,"AiJin Automobile Exhaust Systems (Tianjin) Co., Ltd.",1927
catalytic_converter,2016-2020,Airui,13012
catalytic_converter,2016-2020,Aisin,3265
catalytic_converter,2016-2020,Aston Martin Engine Plant,622
catalytic_converter,2016-2020,"Baoding Yima Auto Parts Manufacturing Co., Ltd.",17716
catalytic_converter,2016-2020,BASF Catalysts,29308
catalytic_converter,2016-2020,Benteler,19162
catalytic_converter,2016-2020,Boysen,11252
catalytic_converter,2016-2020,BYD,10382
