?Region,?Maker,?Model,?Model year,?Supplier
Europe,Porsche,Macan (Germany),2014,Rheinmetall AG
Europe,Renault,Espace (France),2014,Fritz Winter Eisengie?erei GmbH & Co. KG - Stadtallendorf
China,SAIC Passenger Vehicle,Roewe 750 (China),2014,"HASCO KSPG Nonferrous Components (Shanghai) Co., Ltd. (Formerly Kolbenschmidt Pierburg Shanghai Nonferrous Components Co., Ltd.)"
China,Shanghai Volkswagen,Volkswagen Santana (FF) (China),2014,"Shanghai Volkswagen Powertrain Co., Ltd."
Japan,Subaru,BRZ,2014,Ryobi Limited
Japan,Subaru,Exiga,2014,Ahresty Corporation
Japan,Subaru,Exiga,2014,Subaru
Japan,Subaru,Forester,2014,Ryobi Limited
Japan,Subaru,Forester,2014,Ryobi Limited
Japan,Subaru,Impreza G4,2014,Ahresty Corporation
Japan,Subaru,Impreza G4,2014,Ryobi Limited
Japan,Subaru,Impreza Sport,2014,Ahresty Corporation
Japan,Subaru,Impreza Sport,2014,Ryobi Limited
Japan,Subaru,Legacy B4,2014,Ahresty Corporation
Japan,Subaru,Legacy B4,2014,Ryobi Limited
Japan,Subaru,Legacy B4,2014,Subaru
Japan,Subaru,Legacy Outback,2014,Ahresty Corporation
Japan,Subaru,Legacy Outback,2014,Ahresty Corporation
Japan,Subaru,Legacy Outback,2014,Subaru
Japan,Subaru,Legacy Touring Wagon,2014,Ahresty Corporation
Japan,Subaru,Legacy Touring Wagon,2014,Ryobi Limited
Japan,Subaru,Legacy Touring Wagon,2014,Subaru
Japan,Subaru,XV,2014,Ryobi Limited
Japan,Subaru,XV Hybrid,2014,Ryobi Limited
Japan,Suzuki,Alto,2014,Ahresty Corporation
Japan,Suzuki,Alto,2014,Suzuki
Japan,Suzuki,Alto Eco,2014,Ahresty Corporation
Japan,Suzuki,Alto Eco,2014,Suzuki
Japan,Suzuki,Alto Lapin,2014,Ahresty Corporation
Japan,Suzuki,Alto Lapin,2014,Suzuki
Japan,Suzuki,Carry,2014,Ahresty Corporation
Japan,Suzuki,Carry,2014,Suzuki
Japan,Suzuki,Escudo,2014,Ahresty Corporation
Japan,Suzuki,Escudo,2014,Suzuki
Japan,Suzuki,Every,2014,Ahresty Corporation
Japan,Suzuki,Every,2014,Suzuki
Japan,Suzuki,Every Wagon,2014,Ahresty Corporation
Japan,Suzuki,Every Wagon,2014,Suzuki
Japan,Suzuki,Hustler,2014,Ahresty Corporation
Japan,Suzuki,Hustler,2014,Suzuki
Japan,Suzuki,Jimny,2014,Ahresty Corporation
Japan,Suzuki,Jimny,2014,Suzuki
Japan,Suzuki,Kizashi,2014,Ahresty Corporation
Japan,Suzuki,Kizashi,2014,Suzuki
Japan,Suzuki,MR Wagon,2014,Ahresty Corporation
Japan,Suzuki,MR Wagon,2014,Suzuki
Japan,Suzuki,MR Wagon Wit,2014,Ahresty Corporation
Japan,Suzuki,MR Wagon Wit,2014,Suzuki
Japan,Suzuki,Spacia,2014,Ahresty Corporation
Japan,Suzuki,Spacia,2014,Suzuki
Japan,Suzuki,Swift Sport,2014,Ahresty Corporation
Japan,Suzuki,Swift Sport,2014,Suzuki
Japan,Suzuki,SX4,2014,Ahresty Corporation
Japan,Suzuki,SX4,2014,Suzuki
Japan,Suzuki,Wagon R,2014,Ahresty Corporation
Japan,Suzuki,Wagon R,2014,Suzuki
Japan,Toyota,86,2014,Ryobi Limited
Japan,Toyota,Lexus NX,2014,Toyota
Europe,BMW,1 Series (Germany),2013,Georg Fischer AG
Europe,BMW,MINI MINI (UK),2013,Georg Fischer AG
Europe,Daimler,Mercedes-Benz GLA (Germany),2013,Rheinmetall AG
Americas,Daimler,Mercedes-Benz M-Class (USA),2013,"Martinrea Honsel Mexico, S.A. de C.V."
Europe,Daimler,Mercedes-Benz S-Class (Germany),2013,"Nemak, S.A.B. de C.V."
China,FAW-Volkswagen,Volkswagen Bora (FF) (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
China,FAW-Volkswagen,Volkswagen CC (FF) (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
China,FAW-Volkswagen,Volkswagen Golf 7 (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
China,FAW-Volkswagen,Volkswagen Magotan (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
China,FAW-Volkswagen,Volkswagen Sagitar (FF) (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
Americas,Ford,Explorer (USA),2013,"Nemak, S.A.B. de C.V."
Europe,Ford,Kuga (Germany),2013,"Nemak, S.A.B. de C.V."
Americas,Ford,Lincoln MKC (USA),2013,"Nemak, S.A.B. de C.V."
Americas,GM,Chevrolet Corvette (USA),2013,"Nemak, S.A.B. de C.V."
Americas,GM,Cadillac CTS (USA),2013,"Nemak, S.A.B. de C.V."
Americas,GM,Chevrolet Impala (Canada),2013,"Nemak, S.A.B. de C.V."
Americas,GM,GMC Sierra (Mexico),2013,"Nemak, S.A.B. de C.V."
Americas,GM,Chevrolet Silverado (Mexico),2013,"Nemak, S.A.B. de C.V."
ASEAN?India?Korea,Mitsubishi,Mirage (Thailand),2013,"Ryobi Die Casting (Thailand) Co., Ltd"
Europe,Porsche,Cayman (Germany),2013,Rheinmetall AG
Europe,Porsche,Panamera S E-Hybrid (Germany),2013,Rheinmetall AG
China,SAIC GM,Chevrolet Cruze (FF) (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
China,Shanghai GM,Buick Encore (FF) (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
China,Shanghai GM,Buick GL8 (FF) (China),2013,"Ryobi Die Casting Dalian Co., Ltd."
Japan,Suzuki,MR Wagon,2013,"Hamana Parts Industry Co., Ltd."
Japan,Suzuki,Spacia,2013,"Hamana Parts Industry Co., Ltd."
Japan,Suzuki,Swift,2013,"Hamana Parts Industry Co., Ltd."
Japan,Suzuki,Wagon R,2013,"Hamana Parts Industry Co., Ltd."
Europe,Aston Martin,One-77 (UK),2012,MAHLE GmbH
China,Changan,Changan Kaicheng Changan Star (China),2012,"Wenzhou Ruiming Industrial Co., Ltd."
China,Changan Suzuki,Suzuki Cultus (China),2012,"Wenzhou Ruiming Industrial Co., Ltd."
China,Chery,A3 (China),2012,"Wenzhou Ruiming Industrial Co., Ltd."
Europe,Daimler,Mercedes-Benz A-Class (Germany),2012,Fritz Winter Eisengie?erei GmbH & Co. KG - Stadtallendorf
Europe,Daimler,Mercedes-Benz A-Class (Germany),2012,Rheinmetall AG
Americas,Daimler,Mercedes-Benz M-Class (USA),2012,Martinrea Honsel Germany GmbH
Europe,Jaguar Land Rover,Land Rover Discovery 4 (UK),2012,"SinterCast, Inc."
China,SAIC GM Wuling,Wuling Sunshine (MR) (China),2012,"Wenzhou Ruiming Industrial Co., Ltd."
Europe,Volvo Cars,Volvo V40 (Belgium),2012,Rheinmetall AG
Europe,Aston Martin,One-77 (UK),2011,MAHLE GmbH
Europe,Audi,A6 (Germany),2011,Rheinmetall AG
Europe,BMW,MINI Coupe (UK),2011,Georg Fischer AG
Japan,Citroen,C-Crosser,2011,Ryobi Limited
Europe,Citroen,DS DS4 (France),2011,Georg Fischer AG
Japan,Daihatsu,Atrai Wagon,2011,In-house Production at Daihatsu
Japan,Daihatsu,Be-go,2011,In-house Production at Daihatsu
Japan,Daihatsu,Boon,2011,In-house Production at Daihatsu
Japan,Daihatsu,Boon,2011,In-house Production at Daihatsu
Japan,Daihatsu,Boon Luminas,2011,In-house Production at Daihatsu
Japan,Daihatsu,Coo,2011,In-house Production at Daihatsu
Japan,Daihatsu,Coo,2011,In-house Production at Daihatsu
Japan,Daihatsu,Copen,2011,In-house Production at Daihatsu
Japan,Daihatsu,Esse,2011,In-house Production at Daihatsu
Japan,Daihatsu,Hijet Cargo,2011,In-house Production at Daihatsu
Japan,Daihatsu,Hijet Truck,2011,In-house Production at Daihatsu
Japan,Daihatsu,Mira,2011,In-house Production at Daihatsu
Japan,Daihatsu,Mira Cocoa,2011,In-house Production at Daihatsu
Japan,Daihatsu,Mira Van,2011,In-house Production at Daihatsu
Japan,Daihatsu,Move,2011,In-house Production at Daihatsu
Japan,Daihatsu,Move Conte,2011,In-house Production at Daihatsu
Japan,Daihatsu,Tanto,2011,In-house Production at Daihatsu
Japan,Daihatsu,Tanto Exe,2011,In-house Production at Daihatsu
Japan,Daihatsu,Terios Kid,2011,In-house Production at Daihatsu
Europe,Daimler,Mercedes-Benz B-Class (Germany),2011,Rheinmetall AG
Europe,Daimler,Mercedes-Benz CLS (Germany),2011,"Nemak, S.A.B. de C.V."
Americas,Daimler,Mercedes-Benz M-Class (USA),2011,"Martinrea Honsel Mexico, S.A. de C.V."
ASEAN?India?Korea,Ford,Territory (Australia),2011,"SinterCast, Inc."
Japan,Honda,Acty Truck,2011,In-house Production at Honda
Japan,Honda,Acty Van,2011,In-house Production at Honda
Japan,Honda,CR-Z,2011,In-house Production at Honda
Japan,Honda,Elysion,2011,In-house Production at Honda
Japan,Honda,Elysion,2011,In-house Production at Honda
Japan,Honda,Freed,2011,In-house Production at Honda
Japan,Honda,Insight,2011,In-house Production at Honda
Japan,Honda,Inspire,2011,In-house Production at Honda
Japan,Honda,Legend,2011,In-house Production at Honda
Japan,Honda,Life,2011,In-house Production at Honda
Japan,Honda,Odyssey,2011,In-house Production at Honda
Japan,Honda,Step WGN,2011,In-house Production at Honda
Japan,Honda,Stream,2011,In-house Production at Honda
Japan,Honda,Stream,2011,In-house Production at Honda
Japan,Honda,Vamos,2011,In-house Production at Honda
Japan,Honda,Vamos Hobio,2011,In-house Production at Honda
Japan,Honda,Zest,2011,In-house Production at Honda
Japan,Mazda,Atenza,2011,Mazda
Japan,Mazda,Atenza,2011,Mazda
Japan,Mazda,Atenza Sport,2011,Mazda
Japan,Mazda,Atenza Sport Wagon,2011,Mazda
Japan,Mazda,Atenza Sport Wagon,2011,Mazda
Japan,Mazda,AZ-Offroad,2011,Ahresty Corporation
Japan,Mazda,AZ-Wagon,2011,Ahresty Corporation
Japan,Mazda,Biante,2011,Mazda
Japan,Mazda,Biante,2011,Mazda
Japan,Mazda,Bongo Truck,2011,Mazda
Japan,Mazda,Bongo Van,2011,Mazda
Japan,Mazda,Carol,2011,Ahresty Corporation
Japan,Mazda,CX-7,2011,Mazda
Japan,Mazda,CX-9,2011,Mazda
Japan,Mazda,Demio,2011,Mazda
Japan,Mazda,Demio,2011,Mazda
Japan,Mazda,Familia Van,2011,"Aichi Machine Industry Co., Ltd."
Japan,Mazda,Familia Van,2011,"Aichi Machine Industry Co., Ltd."
Japan,Mazda,Familia Van,2011,"Aichi Machine Industry Co., Ltd."
Japan,Mazda,Familia Van,2011,Nissan
Japan,Mazda,MPV,2011,Mazda
Japan,Mazda,Premacy,2011,Mazda
Japan,Mazda,Roadster,2011,Mazda
Japan,Mazda,Scrum Truck,2011,Ahresty Corporation
Japan,Mazda,Scrum Van,2011,Ahresty Corporation
Japan,Mazda,Scrum Wagon,2011,Ahresty Corporation
Japan,Mazda,Verisa,2011,Mazda
Japan,Mitsubishi,Colt,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Colt Plus,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Colt Plus,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Delica D:2,2011,In-house Production at Suzuki
Japan,Mitsubishi,Delica D:5,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Delica D:5,2011,Ryobi Limited
Japan,Mitsubishi,Delica Truck,2011,In-house Production at Mazda
Japan,Mitsubishi,Delica Van,2011,In-house Production at Mazda
Japan,Mitsubishi,eK Sport,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,eK Wagon,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Galant Fortis,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Galant Fortis,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Galant Fortis Sportback,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Galant Fortis Sportback,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,i,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Lancer Cargo,2011,"Aichi Machine Industry Co., Ltd."
Japan,Mitsubishi,Lancer Cargo,2011,"Aichi Machine Industry Co., Ltd."
Japan,Mitsubishi,Lancer Cargo,2011,"Aichi Machine Industry Co., Ltd."
Japan,Mitsubishi,Lancer Cargo,2011,In-house Production at Nissan
Japan,Mitsubishi,Lancer Evolution X,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Minicab Truck,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Minicab Van,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Outlander,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Outlander,2011,Ryobi Limited
Japan,Mitsubishi,Pajero,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Pajero,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Pajero,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Pajero Mini,2011,In-house Production at Mitsubishi
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2011,In-house Production at Mitsubishi
Japan,Mitsubishi,RVR,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Toppo,2011,In-house Production at Mitsubishi
Japan,Mitsubishi,Town Box,2011,In-house Production at Mitsubishi
Japan,Nissan,AD,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,AD,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,AD,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,AD Expert,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,AD Expert,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,AD Expert,2011,Nissan
Japan,Nissan,Atlas F24,2011,Nissan
Japan,Nissan,Atlas F24,2011,UD trucks
Japan,Nissan,Bluebird Sylphy,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Bluebird Sylphy,2011,Nissan
Japan,Nissan,Caravan,2011,Nissan
Japan,Nissan,Caravan,2011,Nissan
Japan,Nissan,Civilian,2011,"Nissan Kohki Co., Ltd."
Japan,Nissan,Civilian,2011,UD Trucks
Japan,Nissan,Clipper Rio,2011,Mitsubishi Motor
Japan,Nissan,Cube,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Dualis,2011,Nissan
Japan,Nissan,Elgrand,2011,Nissan
Japan,Nissan,Elgrand,2011,Nissan
Japan,Nissan,Fairlady Z,2011,Nissan
Japan,Nissan,Fuga,2011,Nissan
Japan,Nissan,Fuga,2011,Nissan
Japan,Nissan,Fuga Hybrid,2011,Nissan
Japan,Nissan,Infiniti FX,2011,Nissan
Japan,Nissan,Juke,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Juke,2011,Nissan
Japan,Nissan,Kix,2011,Mitsubishi Motor
Japan,Nissan,Lafesta Highway Star,2011,Mazda
Japan,Nissan,Lafesta Joy,2011,Nissan
Japan,Nissan,Moco,2011,Ahresty Corporation
Japan,Nissan,Murano,2011,Nissan
Japan,Nissan,Murano,2011,Nissan
Japan,Nissan,Note,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Note,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,NV200 Vanette,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Otti,2011,Mitsubishi Motor
Japan,Nissan,Patrol,2011,"Nissan Kohki Co., Ltd."
Japan,Nissan,Patrol,2011,"Nissan Kohki Co., Ltd."
Japan,Nissan,Patrol,2011,UD trucks
Japan,Nissan,Patrol,2011,UD trucks
Japan,Nissan,Quest,2011,Nissan
Japan,Nissan,Rogue,2011,Nissan
Japan,Nissan,Roox,2011,Ahresty Corporation
Japan,Nissan,Serena,2011,Nissan
Japan,Nissan,Skyline,2011,Nissan
Japan,Nissan,Skyline,2011,Nissan
Japan,Nissan,Skyline Coupe,2011,Nissan
Japan,Nissan,Skyline Crossover,2011,Nissan
Japan,Nissan,Teana,2011,In-house Production at Nissan
Japan,Nissan,Teana,2011,Nissan
Japan,Nissan,Teana,2011,Nissan
Japan,Nissan,Tiida,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Tiida Latio,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Vanette Van,2011,Mazda
Japan,Nissan,Wingroad,2011,"Aichi Machine Industry Co., Ltd."
Japan,Nissan,Wingroad,2011,Nissan
Japan,Nissan,X-Trail,2011,Nissan
Japan,Nissan,X-Trail,2011,Nissan
Japan,Peugeot,4007,2011,Ryobi Limited
Europe,Peugeot,508 (France),2011,Georg Fischer AG
Europe,Peugeot,508 (France),2011,Rheinmetall AG
Japan,Subaru,Dias Wagon,2011,Daihatsu
Japan,Subaru,Pleo,2011,Daihatsu
Japan,Subaru,Sambar Truck,2011,Kiriu Corporation
Japan,Subaru,Sambar Van,2011,Kiriu Corporation
Japan,Subaru,Stella,2011,Daihatsu
Japan,Subaru,Trezia,2011,Daihatsu
Japan,Subaru,Trezia,2011,Toyota
Japan,Suzuki,Alto,2011,Ahresty Corporation
Japan,Suzuki,Alto Lapin,2011,Ahresty Corporation
Japan,Suzuki,Carry,2011,Ahresty Corporation
Japan,Suzuki,Escudo,2011,Ahresty Corporation
Japan,Suzuki,Every,2011,Ahresty Corporation
Japan,Suzuki,Every Wagon,2011,Ahresty Corporation
Japan,Suzuki,Jimny,2011,Ahresty Corporation
Japan,Suzuki,Jimny Sierra,2011,In-house Production at Suzuki
Japan,Suzuki,Kizashi,2011,Ahresty Corporation
Japan,Suzuki,Landy,2011,In-house Production at Nissan
Japan,Suzuki,MR Wagon,2011,Ahresty Corporation
Japan,Suzuki,Palette,2011,Ahresty Corporation
Japan,Suzuki,Solio,2011,In-house Production at Suzuki
Japan,Suzuki,Swift,2011,In-house Production at Suzuki
Japan,Suzuki,SX4,2011,In-house Production at Suzuki
Japan,Suzuki,Wagon R,2011,Ahresty Corporation
Japan,Toyota,4Runner,2011,In-house Production at Toyota
Japan,Toyota,4Runner,2011,In-house Production at Toyota
Japan,Toyota,Allion,2011,In-house Production at Toyota
Japan,Toyota,Allion,2011,In-house Production at Toyota
Japan,Toyota,Allion,2011,In-house Production at Toyota
Japan,Toyota,Alphard,2011,In-house Production at Toyota
Japan,Toyota,Alphard,2011,Toyota Industries Corporation
Japan,Toyota,Auris,2011,In-house Production at Toyota
Japan,Toyota,Auris,2011,In-house Production at Toyota
Japan,Toyota,bB,2011,In-house Production at Daihatsu
Japan,Toyota,bB,2011,In-house Production at Daihatsu
Japan,Toyota,Belta,2011,In-house Production at Daihatsu
Japan,Toyota,Belta,2011,In-house Production at Daihatsu
Japan,Toyota,Belta,2011,In-house Production at Toyota
Japan,Toyota,Blade,2011,In-house Production at Toyota
Japan,Toyota,Blade,2011,Toyota Industries Corporation
Japan,Toyota,Camry,2011,Toyota Industries Corporation
Japan,Toyota,Century,2011,In-house Production at Toyota
Japan,Toyota,Coaster,2011,In-house Production at Hino
Japan,Toyota,Coaster,2011,In-house Production at Toyota
Japan,Toyota,Crown,2011,In-house Production at Toyota
Japan,Toyota,Crown Athlete,2011,In-house Production at Toyota
Japan,Toyota,Crown Athlete,2011,In-house Production at Toyota
Japan,Toyota,Crown Hybrid,2011,In-house Production at Toyota
Japan,Toyota,Crown Majesta,2011,In-house Production at Toyota
Japan,Toyota,Crown Majesta,2011,In-house Production at Toyota
Japan,Toyota,Crown RoyalSaloon,2011,In-house Production at Toyota
Japan,Toyota,Crown RoyalSaloon,2011,In-house Production at Toyota
Japan,Toyota,Lexus CT200h,2011,In-house Production at Toyota
Japan,Toyota,Dyna,2011,In-house Production at Hino
Japan,Toyota,Dyna,2011,In-house Production at Toyota
Japan,Toyota,Dyna,2011,In-house Production at Toyota
Japan,Toyota,Dyna,2011,In-house Production at Toyota
Japan,Toyota,Dyna,2011,Toyota Industries Corporation
Japan,Toyota,Lexus ES,2011,In-house Production at Toyota
Japan,Toyota,Estima,2011,In-house Production at Toyota
Japan,Toyota,Estima,2011,Toyota Industries Corporation
Japan,Toyota,Estima Hybrid,2011,Toyota Industries Corporation
Japan,Toyota,FJ Cruiser,2011,In-house Production at Toyota
Japan,Toyota,Lexus GS,2011,In-house Production at Toyota
Japan,Toyota,Lexus GS,2011,In-house Production at Toyota
Japan,Toyota,Lexus GS Hybrid,2011,In-house Production at Toyota
Japan,Toyota,Lexus GX,2011,In-house Production at Toyota
Japan,Toyota,Harrier,2011,Toyota Industries Corporation
Japan,Toyota,Harrier Hybrid,2011,In-house Production at Toyota
Japan,Toyota,Hiace,2011,In-house Production at Toyota
Japan,Toyota,Hiace,2011,In-house Production at Toyota
Japan,Toyota,Hiace,2011,Toyota Industries Corporation
Japan,Toyota,Lexus HS250h,2011,Toyota Industries Corporation
Japan,Toyota,iQ,2011,In-house Production at Daihatsu
Japan,Toyota,iQ,2011,In-house Production at Daihatsu
Japan,Toyota,Lexus IS,2011,In-house Production at Toyota
Japan,Toyota,Lexus IS,2011,In-house Production at Toyota
Japan,Toyota,Isis,2011,In-house Production at Toyota
Japan,Toyota,Isis,2011,In-house Production at Toyota
Japan,Toyota,ist,2011,In-house Production at Toyota
Japan,Toyota,Land Cruiser,2011,In-house Production at Toyota
Japan,Toyota,Land Cruiser,2011,In-house Production at Toyota
Japan,Toyota,Land Cruiser,2011,Toyota Industries Corporation
Japan,Toyota,Land Cruiser Prado,2011,In-house Production at Toyota
Japan,Toyota,Land Cruiser Prado,2011,In-house Production at Toyota
Japan,Toyota,Lexus LFA,2011,In-house Production at Toyota
Japan,Toyota,Lexus LS,2011,In-house Production at Toyota
Japan,Toyota,Lexus LS600h,2011,In-house Production at Toyota
Japan,Toyota,Lexus LX,2011,In-house Production at Toyota
Japan,Toyota,Mark X,2011,In-house Production at Toyota
Japan,Toyota,Mark X,2011,In-house Production at Toyota
Japan,Toyota,Mark X Zio,2011,In-house Production at Toyota
Japan,Toyota,Mark X Zio,2011,Toyota Industries Corporation
Japan,Toyota,Noah,2011,In-house Production at Toyota
Japan,Toyota,Passo,2011,In-house Production at Daihatsu
Japan,Toyota,Passo,2011,In-house Production at Daihatsu
Japan,Toyota,Passo Sette,2011,In-house Production at Daihatsu
Japan,Toyota,Porte,2011,In-house Production at Toyota
Japan,Toyota,Porte,2011,In-house Production at Toyota
Japan,Toyota,Premio,2011,In-house Production at Toyota
Japan,Toyota,Premio,2011,In-house Production at Toyota
Japan,Toyota,Premio,2011,In-house Production at Toyota
Japan,Toyota,Probox Van,2011,In-house Production at Toyota
Japan,Toyota,Probox Van,2011,In-house Production at Toyota
Japan,Toyota,Probox Wagon,2011,In-house Production at Toyota
Japan,Toyota,Quick Delivery 200,2011,In-house Production at Hino
Japan,Toyota,Ractis,2011,In-house Production at Daihatsu
Japan,Toyota,Ractis,2011,In-house Production at Toyota
Japan,Toyota,Raum,2011,In-house Production at Toyota
Japan,Toyota,RAV4,2011,Toyota Industries Corporation
Japan,Toyota,Regius Ace,2011,In-house Production at Toyota
Japan,Toyota,Regius Ace,2011,In-house Production at Toyota
Japan,Toyota,Regius Ace,2011,Toyota Industries Corporation
Japan,Toyota,Rush,2011,In-house Production at Daihatsu
Japan,Toyota,Lexus RX,2011,In-house Production at Toyota
Japan,Toyota,Lexus RX,2011,In-house Production at Toyota
Japan,Toyota,Lexus RX Hybrid,2011,In-house Production at Toyota
Japan,Toyota,SAI,2011,Toyota Industries Corporation
Japan,Toyota,Sienta,2011,In-house Production at Toyota
Japan,Toyota,Succeed Van,2011,In-house Production at Toyota
Japan,Toyota,Succeed Wagon,2011,In-house Production at Toyota
Japan,Toyota,Scion tC,2011,Toyota Industries Corporation
Japan,Toyota,Toyoace,2011,In-house Production at Hino
Japan,Toyota,Toyoace,2011,In-house Production at Toyota
Japan,Toyota,Toyoace,2011,In-house Production at Toyota
Japan,Toyota,Toyoace,2011,In-house Production at Toyota
Japan,Toyota,Toyoace,2011,Toyota Industries Corporation
Japan,Toyota,Vanguard,2011,In-house Production at Toyota
Japan,Toyota,Vanguard,2011,Toyota Industries Corporation
Japan,Toyota,Vellfire,2011,In-house Production at Toyota
Japan,Toyota,Vellfire,2011,Toyota Industries Corporation
Japan,Toyota,Vitz,2011,In-house Production at Daihatsu
Japan,Toyota,Vitz,2011,In-house Production at Daihatsu
Japan,Toyota,Vitz,2011,In-house Production at Toyota
Japan,Toyota,Voxy,2011,In-house Production at Toyota
Japan,Toyota,Wish,2011,In-house Production at Toyota
Japan,Toyota,Wish,2011,In-house Production at Toyota
Japan,Toyota,Scion xB,2011,Toyota Industries Corporation
Americas,Volkswagen,Routan (Canada),2010,Eisenwerk Bruehl GmbH
Europe,Audi,Q5 (Germany),2009,Tupy S.A.
Europe,BMW,7 Series (Germany),2009,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH)
Europe,Fiat,Linea (Turkiye),2009,Eisenwerk Bruehl GmbH
Europe,Jaguar Land Rover,Land Rover Discovery (UK),2009,"SinterCast, Inc."
Europe,Porsche,Cayenne GTS (Germany),2009,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH)
Europe,Porsche,Panamera (Germany),2009,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH)
Europe,Audi,A4 (Germany),2008,"SinterCast, Inc."
Europe,Citroen,C5 (France),2008,"SinterCast, Inc."
Americas,Dodge,Avenger (USA),2008,"Nemak, S.A.B. de C.V."
Europe,Fiat,500 (Poland),2008,FPT Industrial S.p.A.
Europe,Fiat,Linea (Turkiye),2008,Eisenwerk Bruehl GmbH
Americas,Ford,Escape (USA),2008,"Nemak, S.A.B. de C.V."
Americas,GM,Cadillac CTS (USA),2008,"Nemak, S.A.B. de C.V."
Americas,GM,Cadillac CTS (USA),2008,Norsk Hydro ASA
Europe,Jaguar Land Rover,Jaguar XF (UK),2008,"SinterCast, Inc."
Americas,Nissan,Altima (USA),2008,"Nemak, S.A.B. de C.V."
Europe,Opel,Agila (Hungary),2008,Eisenwerk Bruehl GmbH
Europe,Rolls-Royce,Phantom Drophead Coupe (UK),2008,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH)
Europe,Volkswagen,Tiguan (Germany),2008,Eisenwerk Bruehl GmbH
