region,maker,supply_year,supplier_group,product,yearly_volume
China,FAW Haima,2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,2214
China,FAW Haima,2015,FAW Group,steering_gear,1365
China,FAW Haima,2015,Nanyang,shock_absorber,2777
China,FAW Haima,2015,"Tianrun Industry Technology Co., Ltd.(Formerly Tianrun Crankshaft Co., Ltd.)",crankshaft,620
China,FAW Haima,2015,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,1156
China,FAW Haima,2016,Bosch,abs_esc,100
China,FAW Haima,2016,CATARC,catalytic_converter,790
China,FAW Haima,2016,Changshu,power_steering_pump,886
China,FAW Haima,2016,"Fuxin Dare Automotive Parts Co., Ltd.",power_steering_pump,878
China,FAW Haima,2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)",power_steering_pump,422
China,FAW Haima,2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd.",power_steering_pump,349
China,FAW Haima,2016,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,750
China,FAW Haima,2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd.",power_steering_pump,132
China,FAW Haima,2016,"Yuhuan Jiaheng Machinery Co., Ltd.",power_steering_pump,317
China,FAW Haima,2016,Yuyao Gongchuang Brake Components Factory,power_steering_pump,170
China,FAW Haima,2016,"Zhejiang Qibo Machinery Co., Ltd.",oil_pump,855
China,FAW Haima,2016,"Zhejiang Qibo Machinery Co., Ltd.",power_steering_pump,527
China,FAW Haima,2017,Bosch,abs_esc,1120
China,FAW Haima,2017,CATARC,catalytic_converter,958
China,FAW Haima,2017,"Chongqing Xiyuan Camshaft Co., Ltd.",camshaft,758
China,FAW Haima,2018,Bosch,abs_esc,918
China,FAW Haima,2018,CATARC,catalytic_converter,825
China,FAW Haima,2018,Magna,manual_transmission,563
China,FAW Haima,2018,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,677
China,FAW Haima,2018,"Shanghai Zhelin Auto Parts Co., Ltd.",manual_transmission,188
China,FAW Haima,2018,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,145
China,FAW Haima,2018,"Yantai Ishikawa Sealing Technology Co.,Ltd.(Formerly Yantai Ishikawa Gasket Co., Ltd.)",crankshaft,561
China,FAW Haima,2018,"Yantai Ishikawa Sealing Technology Co.,Ltd.(Formerly Yantai Ishikawa Gasket Co., Ltd.)",exhaust_manifold,218
China,FAW Haima,2018,"Yantai Ishikawa Sealing Technology Co.,Ltd.(Formerly Yantai Ishikawa Gasket Co., Ltd.)",oil_pump,546
China,FAW Haima,2018,"Yantai Ishikawa Sealing Technology Co.,Ltd.(Formerly Yantai Ishikawa Gasket Co., Ltd.)",water_pump,933
China,FAW Jilin,2012,"Changchun Yidong Clutch Co., Ltd.",clutch,181
China,FAW Jilin,2012,Fawer,fuel_pump,291
China,FAW Jilin,2013,"Changchun Yidong Clutch Co., Ltd.",clutch,1333
China,FAW Jilin,2013,Dongan,manual_transmission,880
China,FAW Jilin,2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,746
China,FAW Jilin,2015,FAW Group,steering_gear,1101
China,FAW Jilin,2016,Airui,catalytic_converter,495
China,FAW Jilin,2016,Bosch,abs_esc,502
China,FAW Jilin,2016,Tuopu,stablizer,337
China,FAW Jilin,2017,Airui,catalytic_converter,963
China,FAW Jilin,2017,Bosch,abs_esc,341
China,FAW Jilin,2017,CATARC,catalytic_converter,727
China,FAW Jilin,2018,Airui,catalytic_converter,356
China,FAW Jilin,2018,Bosch,abs_esc,887
China,FAW Jilin,2020,Airui,catalytic_converter,406
China,FAW Jilin,2020,Bosch,abs_esc,320
China,FAW Jilin,2020,Faurecia,catalytic_converter,127
China,FAW Jilin,2020,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,959
China,FAW Jilin,2020,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,196
China,FAW Toyota,2012,Aisin,manual_transmission,1297
China,FAW Toyota,2012,"Tangshan Aisin Gear Co., Ltd.",manual_transmission,824
China,FAW Toyota,2013,Aisin,oil_pump,473
China,FAW Toyota,2013,"Tangshan Aisin Gear Co., Ltd.",manual_transmission,1817
China,FAW Toyota,2013,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",oil_pump,2127
China,FAW Toyota,2013,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",water_pump,2221
China,FAW Toyota,2014,Aisin,automatic_transmission_(at),1932
China,FAW Toyota,2014,"Anqing Art TP Pistons Co., Ltd.",piston,711
China,FAW Toyota,2014,Denso,starter_motor,6066
China,FAW Toyota,2014,Exedy,clutch,552
China,FAW Toyota,2014,Guangzhou,clutch,966
China,FAW Toyota,2014,JTEKT,power_steering_pump,1439
China,FAW Toyota,2014,JTEKT,steering_gear,1546
China,FAW Toyota,2014,Sango,exhaust_manifold,2336
China,FAW Toyota,2015,ADVICS,abs_esc,1299
China,FAW Toyota,2015,Aisin,automated_manual_transmission,295
China,FAW Toyota,2015,Bosch,abs_esc,469
China,FAW Toyota,2015,"Changchun Beite Automotive Parts Co., Ltd.",shock_absorber,3967
China,FAW Toyota,2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,1618
China,FAW Toyota,2015,Denso,abs_esc,731
China,FAW Toyota,2015,FAW Group,crankshaft,576
China,FAW Toyota,2015,FAW Group,steering_gear,1570
China,FAW Toyota,2015,Sango,catalytic_converter,106
China,FAW Toyota,2016,ADVICS,abs_esc,640
China,FAW Toyota,2016,Aisin,abs_esc,977
China,FAW Toyota,2016,Bosch,abs_esc,438
China,FAW Toyota,2016,Denso,abs_esc,1100
China,FAW Toyota,2016,Sango,catalytic_converter,3967
China,FAW Toyota,2016,"Tianjin Shuang Shye Mechanical Industrial Co., Ltd.",catalytic_converter,353
China,FAW Toyota,2016,Toyota,abs_esc,905
China,FAW Toyota,2016,Toyota,catalytic_converter,303
China,FAW Toyota,2017,Aisan,fuel_pump,972
China,FAW Toyota,2017,Aisin,abs_esc,822
China,FAW Toyota,2017,Bosch,abs_esc,849
China,FAW Toyota,2017,Denso,fuel_pump,617
China,FAW Toyota,2017,Exedy,torque_converter,1231
China,FAW Toyota,2017,KYB,shock_absorber,2623
China,FAW Toyota,2017,"Prospira (Changzhou) Automotive Products Co., Ltd. (Formerly Bridgestone (Changzhou) Automotive Products Co., Ltd.)",crankshaft,2398
China,FAW Toyota,2017,Sango,catalytic_converter,2097
China,FAW Toyota,2017,SANGO,catalytic_converter,157
China,FAW Toyota,2017,Shanghai Beite Tech,shock_absorber,2893
China,FAW Toyota,2017,Somic,stablizer,3669
China,FAW Toyota,2017,"Tianjin Shuang Shye Mechanical Industrial Co., Ltd.",catalytic_converter,193
China,FAW Toyota,2017,"Tianjin Zhongxing Automotive Components Co., Ltd.",stablizer,1322
China,FAW Toyota,2018,ADVICS,abs_esc,579
China,FAW Toyota,2018,Aisan,fuel_pump,5703
China,FAW Toyota,2018,Aisin,abs_esc,1367
China,FAW Toyota,2018,Aisin,automatic_transmission_(at),925
China,FAW Toyota,2018,Aisin,camshaft,185
China,FAW Toyota,2018,Aisin,catalytic_converter,254
China,FAW Toyota,2018,Aisin,crankshaft,848
China,FAW Toyota,2018,Aisin,water_pump,481
China,FAW Toyota,2018,Bosch,abs_esc,1286
China,FAW Toyota,2018,Denso,abs_esc,913
China,FAW Toyota,2018,Exedy,clutch,893
China,FAW Toyota,2018,"Foshan Kanemitsu Automoive Parts Co., Ltd.",water_pump,3036
China,FAW Toyota,2018,GAC Group,camshaft,850
China,FAW Toyota,2018,GAC Group,crankshaft,628
China,FAW Toyota,2018,GAC Group,cylinder_block,523
China,FAW Toyota,2018,"Precision Sintered Products (Wuxi) Co., Ltd.",crankshaft,3621
China,FAW Toyota,2018,"Precision Sintered Products (Wuxi) Co., Ltd.",oil_pump,1548
China,FAW Toyota,2018,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,1497
China,FAW Toyota,2018,Sango,catalytic_converter,3687
China,FAW Toyota,2018,Sango,exhaust_manifold,3595
China,FAW Toyota,2018,SANGO,catalytic_converter,291
China,FAW Toyota,2018,"Tangshan Aisin Gear Co., Ltd.",manual_transmission,2033
China,FAW Toyota,2018,Tenneco,catalytic_converter,1374
China,FAW Toyota,2018,Toyota,abs_esc,501
China,FAW Toyota,2019,ADVICS,abs_esc,1163
China,FAW Toyota,2019,Aisin,abs_esc,1369
China,FAW Toyota,2019,Bosch,abs_esc,1182
China,FAW Toyota,2019,Denso,abs_esc,938
China,FAW Toyota,2019,Denso,fuel_pump,1931
China,FAW Toyota,2019,"Fuzhou Ibara Lioho Machinery Co., Ltd.",transmission_shaft,1050
China,FAW Toyota,2019,KYB,camshaft,2321
China,FAW Toyota,2019,Sango,catalytic_converter,4013
China,FAW Toyota,2019,SANGO,catalytic_converter,429
China,FAW Toyota,2019,"Suzhou Ishikawa Iron Manufacturing Co., Ltd.",crankshaft,951
China,FAW Toyota,2019,Tianjin Keylex Automotive Parts Corporation,crossmember,602
China,FAW Toyota,2019,"Tianjin Shuang Shye Mechanical Industrial Co., Ltd.",catalytic_converter,811
China,FAW Toyota,2019,Toyota,cylinder_block,3207
China,FAW Toyota,2020,Bosch,abs_esc,1629
China,FAW Toyota,2020,Denso,fuel_pump,621
China,FAW Toyota,2020,Sango,catalytic_converter,1463
China,FAW Toyota,2021,ADVICS,abs_esc,7315
China,FAW Toyota,2021,Aisan,fuel_injection,495
China,FAW Toyota,2021,Aisin,abs_esc,1911
China,FAW Toyota,2021,Aisin,oil_pump,705
China,FAW Toyota,2021,Aisin,water_pump,475
China,FAW Toyota,2021,Bosch,abs_esc,4610
China,FAW Toyota,2021,Denso,abs_esc,744
China,FAW Toyota,2021,Denso,fuel_pump,9235
China,FAW Toyota,2021,"Foshan Kanemitsu Automoive Parts Co., Ltd.",water_pump,375
China,FAW Toyota,2021,Futaba,catalytic_converter,2172
China,FAW Toyota,2021,KYB,shock_absorber,863
China,FAW Toyota,2021,"Precision Sintered Products (Wuxi) Co., Ltd.",oil_pump,1054
China,FAW Toyota,2021,Sango,catalytic_converter,11474
China,FAW Toyota,2021,SANGO,catalytic_converter,256
China,FAW Toyota,2021,"Takaoka Lioho (Guangzhou) Industries Co., Ltd.",catalytic_converter,864
China,FAW Toyota,2021,Toyota,catalytic_converter,516
China,FAW Toyota,2021,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",oil_pump,835
China,FAW Toyota,2021,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",water_pump,664
China,FAW Toyota,2022,ADVICS,abs_esc,245
China,FAW Toyota,2022,Aichi,crankshaft,559
China,FAW Toyota,2022,Aisan,fuel_pump,11340
China,FAW Toyota,2022,Bosch,abs_esc,764
China,FAW Toyota,2022,FAW Group,shock_absorber,1727
China,FAW Toyota,2022,Futaba,chassis_frame,2849
China,FAW Toyota,2022,Futaba,crossmember,1886
China,FAW Toyota,2022,Futaba,exhaust_manifold,2375
China,FAW Toyota,2022,Sango,catalytic_converter,124
China,FAW Toyota,2022,"Tianjin Zhongxing Automotive Components Co., Ltd.",stablizer,4384
China,FAW Toyota,2023,ADVICS,abs_esc,1186
China,FAW Toyota,2023,Bosch,abs_esc,2054
China,FAW Toyota,2023,"Tianjin Zhongxing Automotive Components Co., Ltd.",stablizer,4947
China,FAW Toyota,2024,ADVICS,abs_esc,1627
China,FAW Toyota,2024,"Tianjin Zhongxing Automotive Components Co., Ltd.",stablizer,229
China,Fengsheng Automobile,2020,Beijing West Industries,abs_esc,560
China,Fengsheng Automobile,2021,Beijing West Industries,abs_esc,417
China,Foday,2017,Bosch,abs_esc,1660
China,Foday,2017,Chengdu Xiling Power Science & Technology Incorporated Company,camshaft,321
China,Foday,2017,Chengdu Xiling Power Science & Technology Incorporated Company,crankshaft,335
China,Foday,2017,"Ziyang Yuexing Automotive Parts Manufacturing Co., Ltd.",catalytic_converter,1591
China,Fujian Benz,2015,Shanghai Beite Tech,shock_absorber,713
China,Fujian Benz,2016,Bosch,abs_esc,1739
China,Fujian Benz,2016,Purem,catalytic_converter,1354
China,Fujian Benz,2017,Purem,catalytic_converter,636
China,Fujian Benz,2018,Bosch,abs_esc,1516
China,Fujian Benz,2018,Purem,catalytic_converter,2223
China,Fujian Benz,2022,"Shandong Gold Phoenix Co., Ltd.",disc_brake_(pad),332
China,GAC Aion,2019,Bosch,abs_esc,431
China,GAC Aion,2020,Bosch,abs_esc,346
China,GAC Aion,2021,Bosch,abs_esc,1854
China,GAC Aion,2021,Nidec,oil_pump,1598
China,GAC Aion,2022,Bosch,abs_esc,4701
China,GAC Aion,2022,China South,shock_absorber,245
China,GAC Aion,2022,"GF Casting Solutions Kunshan Co., Ltd.",chassis_frame,1398
China,GAC Aion,2022,Guangzhou,abs_esc,190
China,GAC Aion,2022,"Jiangyin Haida Rubber & Plastic Co., Ltd.",shock_absorber,608
China,GAC Aion,2023,Beijing West Industries,abs_esc,1749
China,GAC Aion,2023,Bosch,abs_esc,5225
China,GAC Aion,2023,China South,shock_absorber,864
China,GAC Aion,2023,"GF Casting Solutions Kunshan Co., Ltd.",chassis_frame,717
China,GAC Aion,2023,"Jiangyin Haida Rubber & Plastic Co., Ltd.",shock_absorber,564
China,GAC Aion,2023,"NASN Automotive Electronics Co., Ltd.",abs_esc,2072
China,GAC Aion,2023,Ruili,abs_esc,1708
China,GAC Aion,2023,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,2038
China,GAC Aion,2024,Beijing West Industries,abs_esc,2534
China,GAC Aion,2024,"Bethel Automotive Safety Systems Co., Ltd.",abs_esc,223
China,GAC Aion,2024,Bosch,abs_esc,6331
China,GAC Aion,2024,China South,shock_absorber,708
China,GAC Aion,2024,"Jiangyin Haida Rubber & Plastic Co., Ltd.",shock_absorber,371
China,GAC Aion,2024,"NASN Automotive Electronics Co., Ltd.",abs_esc,2953
China,GAC Aion,2024,Ruili,abs_esc,2038
China,GAC Aion,2024,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,1558
China,GAC Aion,2025,Beijing West Industries,abs_esc,343
China,GAC Aion,2025,Bosch,abs_esc,2436
China,GAC Aion,2025,"NASN Automotive Electronics Co., Ltd.",abs_esc,1195
China,GAC Aion,2025,Ruili,abs_esc,515
China,GAC Aion,2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,1202
China,GAC Changfeng,2017,Exedy,torque_converter,337
China,GAC Fiat Chrysler,2012,Marelli,fuel_injection,326
China,GAC Fiat Chrysler,2013,Dayco,crankshaft,270
China,GAC Fiat Chrysler,2013,Sogefi,stablizer,236
China,GAC Fiat Chrysler,2014,Brembo,disc_brake_(pad),712
China,GAC Fiat Chrysler,2014,"Hangzhou Iveco Automobile Transmission Technology Co., Ltd.",manual_transmission,518
China,GAC Fiat Chrysler,2015,Bosch,abs_esc,658
China,GAC Fiat Chrysler,2015,"Changsha Cosma Automobile Co., Ltd.",chassis_frame,345
China,GAC Fiat Chrysler,2015,"Chongqing Dajiang Jiexin Forging Co., Ltd.",crankshaft,943
China,GAC Fiat Chrysler,2015,"GuangDong PaiSheng Intelligent Technology Co.,Ltd. (Formerly Guangdong Hongteo Technology Co., Ltd.)",cylinder_block,613
China,GAC Fiat Chrysler,2015,Marelli,catalytic_converter,961
China,GAC Fiat Chrysler,2015,"Shanghai Tenneco Exhaust System Co., Ltd.",catalytic_converter,839
China,GAC Fiat Chrysler,2015,"Tianrun Industry Technology Co., Ltd.(Formerly Tianrun Crankshaft Co., Ltd.)",crankshaft,857
China,GAC Fiat Chrysler,2015,ZF,automatic_transmission_(at),383
China,GAC Fiat Chrysler,2015,"Zhejiang Wanxiang Marelli Absorber Co., Ltd.",shock_absorber,834
China,GAC Fiat Chrysler,2016,Bosch,abs_esc,247
China,GAC Fiat Chrysler,2016,Continental,abs_esc,163
China,GAC Fiat Chrysler,2016,Marelli,catalytic_converter,421
China,GAC Fiat Chrysler,2016,ZF,abs_esc,346
China,GAC Fiat Chrysler,2017,Bosch,abs_esc,2092
China,GAC Fiat Chrysler,2017,Marelli,catalytic_converter,4127
China,GAC Fiat Chrysler,2017,ZF,abs_esc,1854
China,GAC Fiat Chrysler,2018,Bosch,abs_esc,1696
China,GAC Fiat Chrysler,2018,Continental,abs_esc,656
China,GAC Fiat Chrysler,2018,Marelli,catalytic_converter,1074
China,GAC Fiat Chrysler,2018,Tenneco,catalytic_converter,2609
China,GAC Fiat Chrysler,2018,ZF,abs_esc,860
China,GAC Fiat Chrysler,2018,ZF,automated_manual_transmission,842
China,GAC Fiat Chrysler,2019,Bosch,abs_esc,527
China,GAC Fiat Chrysler,2019,Continental,abs_esc,667
China,GAC Fiat Chrysler,2019,Marelli,catalytic_converter,678
China,GAC Fiat Chrysler,2019,Purem,catalytic_converter,631
China,GAC Fiat Chrysler,2019,ZF,abs_esc,945
China,GAC Fiat Chrysler,2020,Bosch,abs_esc,1211
China,GAC Fiat Chrysler,2020,Continental,abs_esc,768
China,GAC Fiat Chrysler,2020,Marelli,catalytic_converter,687
China,GAC Gonow,2013,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",disc_brake_(pad),438
China,GAC Gonow,2018,Magna,manual_transmission,196
China,GAC Gonow,2018,"Shanghai Zhelin Auto Parts Co., Ltd.",manual_transmission,422
China,GAC Honda,2013,FCC,clutch,4159
China,GAC Honda,2013,Hitachi,fuel_injection,4044
China,GAC Honda,2014,Dongfeng,camshaft,577
China,GAC Honda,2014,Dongfeng,crankshaft,1379
China,GAC Honda,2014,Dongfeng,cylinder_block,4236
China,GAC Honda,2014,"Foshan Fengfu Auto Parts Co., Ltd.",exhaust_manifold,3634
China,GAC Honda,2014,"Foshan J.B. Automotive Products Co., Ltd.",disc_brake_(pad),453
China,GAC Honda,2014,"Guangdong Zhaoqing Power Accessories Co., Ltd.",piston,2606
China,GAC Honda,2014,Guangzhou,clutch,1519
China,GAC Honda,2014,Hitachi,power_steering_pump,2534
China,GAC Honda,2014,"Zhaoqing Honda Foundry Co., Ltd.",cylinder_block,826
China,GAC Honda,2014,"Zhaoqing Honda Foundry Co., Ltd.",piston,824
China,GAC Honda,2015,Aikitec Autoparts Foshan,automatic_transmission_(at),4153
China,GAC Honda,2015,"GuangDong PaiSheng Intelligent Technology Co.,Ltd. (Formerly Guangdong Hongteo Technology Co., Ltd.)",cylinder_block,959
China,GAC Honda,2015,Hitachi,abs_esc,543
China,GAC Honda,2015,"Huizhou Nippon Steel Forging Co., Ltd. (Formerly Huizhou Sumikin Forging Co., Ltd.)",crankshaft,5016
China,GAC Honda,2015,Shanghai Beite Tech,shock_absorber,2273
China,GAC Honda,2015,Shanghai Beite Tech,steering_gear,2659
China,GAC Honda,2015,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",drum_brake_(drum),901
China,GAC Honda,2016,Bosch,abs_esc,415
China,GAC Honda,2016,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,1801
China,GAC Honda,2016,Hitachi,abs_esc,2103
China,GAC Honda,2016,Hitachi,shock_absorber,696
China,GAC Honda,2016,Kaneta Kogyo,transmission_shaft,4472
China,GAC Honda,2016,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",abs_esc,713
China,GAC Honda,2016,Yutaka,catalytic_converter,865
China,GAC Honda,2016,"Zhejiang Qibo Machinery Co., Ltd.",oil_pump,864
China,GAC Honda,2017,Bosch,abs_esc,2069
China,GAC Honda,2017,Denso,fuel_pump,455
China,GAC Honda,2017,Dongfeng,cylinder_block,2703
China,GAC Honda,2017,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,3529
China,GAC Honda,2017,"Foshan Fengfu Auto Parts Co., Ltd.",torque_converter,4015
China,GAC Honda,2017,Hitachi,abs_esc,2044
China,GAC Honda,2017,Hitachi,shock_absorber,2117
China,GAC Honda,2017,Roki,power_steering_pump,4189
China,GAC Honda,2017,Shanghai Beite Tech,shock_absorber,2720
China,GAC Honda,2017,"Shanghai Carthane Co., Ltd.",shock_absorber,1319
China,GAC Honda,2017,Somic,stablizer,182
China,GAC Honda,2017,Yutaka,catalytic_converter,1526
China,GAC Honda,2018,Bosch,abs_esc,1711
China,GAC Honda,2018,"Cardington Yutaka Technologies, Inc.",catalytic_converter,349
China,GAC Honda,2018,"Chian Hsing (Taicang) Metals Products Co., Ltd.",transmission_shaft,787
China,GAC Honda,2018,Continental,abs_esc,1503
China,GAC Honda,2018,Dongfeng,camshaft,4138
China,GAC Honda,2018,Dongfeng,crankshaft,3347
China,GAC Honda,2018,Exedy,clutch,960
China,GAC Honda,2018,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,4383
China,GAC Honda,2018,"Foshan Fengfu Auto Parts Co., Ltd.",torque_converter,3728
China,GAC Honda,2018,"Foshan Kanemitsu Automoive Parts Co., Ltd.",water_pump,1059
China,GAC Honda,2018,Hitachi,abs_esc,1982
China,GAC Honda,2018,Hitachi,shock_absorber,1903
China,GAC Honda,2018,Nidec,oil_pump,1722
China,GAC Honda,2018,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,2541
China,GAC Honda,2018,Yutaka,catalytic_converter,927
China,GAC Honda,2018,ZF,automated_manual_transmission,116
China,GAC Honda,2019,Bosch,abs_esc,536
China,GAC Honda,2019,Continental,abs_esc,817
China,GAC Honda,2019,Faurecia,catalytic_converter,773
China,GAC Honda,2019,FCC,clutch,1664
China,GAC Honda,2019,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,2620
China,GAC Honda,2019,"Foshan J.B. Automotive Products Co., Ltd.",disc_brake_(pad),2316
China,GAC Honda,2019,Hitachi,abs_esc,2388
China,GAC Honda,2019,Hitachi,fuel_pump,4526
China,GAC Honda,2020,Bosch,abs_esc,2914
China,GAC Honda,2020,Continental,abs_esc,690
China,GAC Honda,2020,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,2965
China,GAC Honda,2020,Hitachi,abs_esc,2481
China,GAC Honda,2020,"Wuhan Jin Feng Auto Parts Co., Ltd.",catalytic_converter,771
China,GAC Honda,2021,Bosch,abs_esc,2987
China,GAC Honda,2021,Continental,abs_esc,2847
China,GAC Honda,2021,Faurecia,catalytic_converter,924
China,GAC Honda,2021,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,5149
China,GAC Honda,2021,Hitachi,abs_esc,307
China,GAC Honda,2021,Novares (Formerly Mecaplast S.A.M.),camshaft,914
China,GAC Honda,2021,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,540
China,GAC Honda,2021,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,524
China,GAC Honda,2021,Yutaka,catalytic_converter,587
China,GAC Honda,2022,Continental,abs_esc,126
China,GAC Honda,2022,Dongfeng,camshaft,5964
China,GAC Honda,2022,Dongfeng,crankshaft,5406
China,GAC Honda,2022,"Foshan Fengfu Auto Parts Co., Ltd.",catalytic_converter,712
China,GAC Honda,2022,"Foshan Fengfu Auto Parts Co., Ltd.",exhaust_manifold,986
China,GAC Honda,2022,Hitachi,abs_esc,829
China,GAC Honda,2022,Hitachi,shock_absorber,1972
China,GAC Honda,2023,Bosch,abs_esc,845
China,GAC Honda,2023,Continental,abs_esc,570
China,GAC Honda,2023,"Foshan Fengfu Auto Parts Co., Ltd.",exhaust_manifold,7456
China,GAC Honda,2023,"Foshan Fengfu Auto Parts Co., Ltd.",torque_converter,7199
China,GAC Honda,2024,Continental,abs_esc,1052
China,GAC Honda,2025,Bosch,abs_esc,186
China,GAC Mitsubishi,2013,Mitsubishi,fuel_injection,869
China,GAC Mitsubishi,2014,"Changsha Asteer WuuShiang Auto Parts Co., Ltd.",chassis_frame,1250
China,GAC Mitsubishi,2014,"Changsha Asteer WuuShiang Auto Parts Co., Ltd.",crossmember,1549
China,GAC Mitsubishi,2014,JTEKT,power_steering_pump,607
China,GAC Mitsubishi,2016,Aisin,manual_transmission,996
China,GAC Mitsubishi,2016,Continental,abs_esc,1471
China,GAC Mitsubishi,2016,Futaba,catalytic_converter,1619
China,GAC Mitsubishi,2016,SANGO,catalytic_converter,530
China,GAC Mitsubishi,2017,Continental,abs_esc,591
China,GAC Mitsubishi,2017,Futaba,catalytic_converter,365
China,GAC Mitsubishi,2017,KYB,power_steering_pump,1841
China,GAC Mitsubishi,2017,KYB,shock_absorber,1183
China,GAC Mitsubishi,2017,SANGO,catalytic_converter,288
China,GAC Mitsubishi,2018,Ahresty,cylinder_block,117
China,GAC Mitsubishi,2018,BorgWarner,oil_pump,909
China,GAC Mitsubishi,2018,"Chongqing Jinfeng Mechanical Co., Ltd.",crankshaft,542
China,GAC Mitsubishi,2018,Continental,abs_esc,2791
China,GAC Mitsubishi,2018,Denso,starter_motor,406
China,GAC Mitsubishi,2018,Dynax,clutch,1553
China,GAC Mitsubishi,2018,Exedy,clutch,1297
China,GAC Mitsubishi,2018,"Feilong Auto Components Co., Ltd. (Formerly Henan Xixia Auto Water Pump Co., Ltd.)",water_pump,544
China,GAC Mitsubishi,2018,"Fujiwa Machinery Industry (Kunshan) Co., Ltd.",oil_pump,595
China,GAC Mitsubishi,2018,Futaba,catalytic_converter,648
China,GAC Mitsubishi,2018,Futaba,exhaust_manifold,713
China,GAC Mitsubishi,2018,Hitachi,shock_absorber,530
China,GAC Mitsubishi,2018,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)",oil_pump,358
China,GAC Mitsubishi,2018,Kolbenschmidt,piston,120
China,GAC Mitsubishi,2018,MAHLE,piston,835
China,GAC Mitsubishi,2018,Mitsubishi,starter_motor,462
China,GAC Mitsubishi,2018,Musashi,camshaft,644
China,GAC Mitsubishi,2018,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,1589
China,GAC Mitsubishi,2018,"Tianrun Industry Technology Co., Ltd.(Formerly Tianrun Crankshaft Co., Ltd.)",crankshaft,923
China,GAC Mitsubishi,2018,"Wuxi Huishan Pump Manufacture Co., Ltd.",water_pump,554
China,GAC Mitsubishi,2018,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",oil_pump,449
China,GAC Mitsubishi,2019,Bosch,abs_esc,269
China,GAC Mitsubishi,2019,Continental,abs_esc,925
China,GAC Mitsubishi,2019,Futaba,catalytic_converter,1201
China,GAC Mitsubishi,2019,KYB,camshaft,596
China,GAC Mitsubishi,2019,Sango,catalytic_converter,1569
China,GAC Mitsubishi,2020,ADVICS,abs_esc,777
China,GAC Mitsubishi,2020,Continental,abs_esc,1597
China,GAC Mitsubishi,2020,Futaba,catalytic_converter,150
China,GAC Mitsubishi,2020,Sango,catalytic_converter,756
China,GAC Mitsubishi,2021,Continental,abs_esc,2707
China,GAC Mitsubishi,2021,Futaba,catalytic_converter,1115
China,GAC Mitsubishi,2021,Sango,catalytic_converter,1115
China,GAC Mitsubishi,2022,Bosch,abs_esc,837
China,GAC Mitsubishi,2022,Continental,abs_esc,1743
China,GAC Mitsubishi,2022,Hitachi,shock_absorber,323
China,GAC Mitsubishi,2022,KYB,shock_absorber,751
China,GAC Motor,2013,Marelli,automatic_transmission_(at),804
China,GAC Motor,2013,"Tangshan Aisin Gear Co., Ltd.",manual_transmission,352
China,GAC Motor,2014,Aisin,automatic_transmission_(at),548
China,GAC Motor,2014,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,875
China,GAC Motor,2015,Aisin,automated_manual_transmission,291
China,GAC Motor,2015,Beijing West Industries,abs_esc,716
China,GAC Motor,2015,Bosch,abs_esc,638
China,GAC Motor,2015,China South,shock_absorber,1215
China,GAC Motor,2015,"Shandong Changlin Foundry Co., Ltd.",cylinder_block,1182
